FishnetID,GPSTime,FishIdOri,popularClass
2284,0.0,1024,0.0
3125,54.0,1025,6.0
3177,72.0,1026,6.0
1013,33.0,1027,5.0
3394,9.0,1028,3.0
1032,4.0,1029,3.0
931,0.0,1030,0.0
3022,0.0,1031,0.0
1436,13.0,1032,4.0
376,0.0,1033,0.0
3180,11.0,1034,4.0
2693,0.0,1035,0.0
160,29.0,1036,5.0
2544,9.0,1037,3.0
1016,9.0,1038,3.0
580,105.0,1039,7.0
0,-1.0,1040,-1.0
0,-1.0,1041,-1.0
0,-1.0,1042,-1.0
0,-1.0,1043,-1.0
0,-1.0,1044,-1.0
0,-1.0,1045,-1.0
0,-1.0,1046,-1.0
0,-1.0,1047,-1.0
0,-1.0,1048,-1.0
0,-1.0,1049,-1.0
2803,0.0,1050,0.0
728,0.0,1051,0.0
438,3575.0,1052,15.0
2826,1682.0,1053,14.0
1441,397.0,1054,10.0
2970,151.0,1055,8.0
3102,3209.0,1056,15.0
1519,56.0,1057,6.0
219,9671.0,1058,17.0
1386,4726.0,1059,16.0
965,1193.0,1060,13.0
233,853.0,1061,12.0
1787,5449.0,1062,16.0
439,8689.0,1063,17.0
1145,37010.0,1064,19.0
3375,467.0,1065,11.0
1473,827.0,1066,12.0
1743,6741.0,1067,16.0
1633,3147.0,1068,15.0
3373,3590.0,1069,15.0
2321,130.0,1070,8.0
1107,1840.0,1071,14.0
2877,2282.0,1072,14.0
2252,127.0,1073,8.0
1283,107.0,1074,7.0
552,9906.0,1075,17.0
1036,856.0,1076,12.0
35,282.0,1077,10.0
2591,138.0,1078,8.0
1350,130.0,1079,8.0
1556,48.0,1080,6.0
2478,47.0,1081,6.0
2061,38.0,1082,5.0
1530,42.0,1083,5.0
3187,5190.0,1084,16.0
1447,60.0,1085,6.0
2185,107.0,1086,7.0
323,54.0,1087,6.0
3030,115.0,1088,7.0
3291,165.0,1089,8.0
2310,30.0,1090,5.0
1390,58.0,1091,6.0
1171,24.0,1092,5.0
2441,0.0,1093,0.0
2724,13.0,1094,4.0
1847,10.0,1095,4.0
1703,46.0,1096,6.0
1389,0.0,1097,0.0
1230,0.0,1098,0.0
843,12.0,1099,4.0
3191,3.0,1100,3.0
581,28.0,1101,5.0
2890,0.0,1102,0.0
510,0.0,1103,0.0
1238,5.0,1104,3.0
2955,30.0,1105,5.0
1823,11.0,1106,4.0
2726,12.0,1107,4.0
1788,47.0,1108,6.0
3189,8.0,1109,3.0
1628,1.0,1110,2.0
2290,3.0,1111,3.0
2049,10.0,1112,4.0
3295,0.0,1113,0.0
20,11.0,1114,4.0
2197,159.0,1115,8.0
3100,32.0,1116,5.0
886,22.0,1117,4.0
765,5.0,1118,3.0
600,2.0,1119,2.0
201,13.0,1120,4.0
0,-1.0,1121,-1.0
0,-1.0,1122,-1.0
0,-1.0,1123,-1.0
0,-1.0,1124,-1.0
0,-1.0,1125,-1.0
0,-1.0,1126,-1.0
0,-1.0,1127,-1.0
0,-1.0,1128,-1.0
0,-1.0,1129,-1.0
350,9.0,1130,3.0
1442,5596.0,1131,16.0
2952,1189.0,1132,13.0
2806,5777.0,1133,16.0
3113,537.0,1134,11.0
2673,418.0,1135,10.0
2308,859.0,1136,12.0
3219,230.0,1137,9.0
2516,28315.0,1138,18.0
1471,189.0,1139,9.0
1930,805.0,1140,12.0
784,1866.0,1141,14.0
2409,683.0,1142,12.0
2244,12039.0,1143,17.0
290,45541.0,1144,19.0
1756,1716.0,1145,14.0
2963,981.0,1146,13.0
2815,3610.0,1147,15.0
558,920.0,1148,12.0
218,6145.0,1149,16.0
538,449.0,1150,11.0
3349,232.0,1151,9.0
184,277.0,1152,9.0
2401,1.0,1153,2.0
981,14.0,1154,4.0
3183,2.0,1155,2.0
109,761.0,1156,12.0
2221,224.0,1157,9.0
3068,58.0,1158,6.0
661,32.0,1159,5.0
634,64.0,1160,6.0
1450,147.0,1161,8.0
832,197.0,1162,9.0
565,313.0,1163,10.0
3070,296.0,1164,10.0
169,7039.0,1165,16.0
1223,20952.0,1166,18.0
13,5194.0,1167,16.0
3265,254.0,1168,9.0
213,50.0,1169,6.0
115,8.0,1170,3.0
3085,90.0,1171,7.0
1451,28.0,1172,5.0
2636,23.0,1173,5.0
2075,41.0,1174,5.0
2004,54.0,1175,6.0
842,19.0,1176,4.0
3040,29.0,1177,5.0
500,2751.0,1178,14.0
1839,252.0,1179,9.0
532,62.0,1180,6.0
836,68.0,1181,6.0
2513,16.0,1182,4.0
1276,37.0,1183,5.0
321,504.0,1184,11.0
205,31.0,1185,5.0
1512,48.0,1186,6.0
1841,2060.0,1187,14.0
3080,137.0,1188,8.0
1750,2540.0,1189,14.0
1690,13.0,1190,4.0
556,0.0,1191,0.0
2134,533.0,1192,11.0
274,13.0,1193,4.0
2562,100.0,1194,7.0
906,22.0,1195,4.0
805,13.0,1196,4.0
1018,44.0,1197,6.0
1264,48.0,1198,6.0
626,92.0,1199,7.0
686,133.0,1200,8.0
0,-1.0,1201,-1.0
0,-1.0,1202,-1.0
0,-1.0,1203,-1.0
0,-1.0,1204,-1.0
0,-1.0,1205,-1.0
0,-1.0,1206,-1.0
0,-1.0,1207,-1.0
0,-1.0,1208,-1.0
0,-1.0,1209,-1.0
0,-1.0,1210,-1.0
1115,18.0,1211,4.0
2876,163.0,1212,8.0
2377,65.0,1213,6.0
910,39.0,1214,5.0
349,36.0,1215,5.0
1507,1416.0,1216,13.0
2477,50.0,1217,6.0
1731,143.0,1218,8.0
1413,4286.0,1219,15.0
1598,5.0,1220,3.0
590,11.0,1221,4.0
2951,167.0,1222,8.0
2702,39.0,1223,5.0
2129,3904.0,1224,15.0
279,6.0,1225,3.0
1954,159.0,1226,8.0
3105,728.0,1227,12.0
1474,143.0,1228,8.0
1896,139.0,1229,8.0
916,3107.0,1230,15.0
424,89.0,1231,7.0
1660,172.0,1232,8.0
345,18.0,1233,4.0
794,0.0,1234,0.0
332,90.0,1235,7.0
335,416.0,1236,10.0
1281,0.0,1237,0.0
2801,0.0,1238,0.0
2100,0.0,1239,0.0
1719,1.0,1240,2.0
750,5606.0,1241,16.0
2627,3605.0,1242,15.0
1023,256.0,1243,9.0
3160,672.0,1244,12.0
2981,2108.0,1245,14.0
2971,7824.0,1246,17.0
519,32804.0,1247,19.0
2722,4755.0,1248,16.0
839,2272.0,1249,14.0
53,1855.0,1250,14.0
2605,262.0,1251,9.0
1164,54.0,1252,6.0
1515,33.0,1253,5.0
2821,46.0,1254,6.0
2461,4706.0,1255,16.0
921,156.0,1256,8.0
2059,49.0,1257,6.0
2283,122.0,1258,7.0
2436,127.0,1259,8.0
3128,1220.0,1260,13.0
2812,2612.0,1261,14.0
2164,98.0,1262,7.0
2195,69.0,1263,6.0
1698,178.0,1264,8.0
3147,240.0,1265,9.0
745,24.0,1266,5.0
80,224.0,1267,9.0
1623,132.0,1268,8.0
1689,2119.0,1269,14.0
2450,19.0,1270,4.0
1256,444.0,1271,11.0
1021,819.0,1272,12.0
1196,5921.0,1273,16.0
3297,177.0,1274,8.0
84,37.0,1275,5.0
138,31.0,1276,5.0
2024,10.0,1277,4.0
11,1965.0,1278,14.0
2782,34.0,1279,5.0
3117,59.0,1280,6.0
0,-1.0,1281,-1.0
0,-1.0,1282,-1.0
0,-1.0,1283,-1.0
0,-1.0,1284,-1.0
0,-1.0,1285,-1.0
0,-1.0,1286,-1.0
0,-1.0,1287,-1.0
0,-1.0,1288,-1.0
0,-1.0,1289,-1.0
0,-1.0,1290,-1.0
2756,0.0,1291,0.0
1723,4.0,1292,3.0
1950,108.0,1293,7.0
2339,32.0,1294,5.0
1081,36.0,1295,5.0
241,332.0,1296,10.0
1015,175.0,1297,8.0
1330,142.0,1298,8.0
2647,6.0,1299,3.0
451,0.0,1300,0.0
76,22.0,1301,4.0
2577,55.0,1302,6.0
418,178.0,1303,8.0
2797,5.0,1304,3.0
660,137.0,1305,8.0
2384,116.0,1306,7.0
2269,16.0,1307,4.0
672,241.0,1308,9.0
2527,179.0,1309,8.0
3374,0.0,1310,0.0
2581,558.0,1311,11.0
3142,418.0,1312,10.0
3065,203.0,1313,9.0
264,110.0,1314,7.0
2567,181.0,1315,8.0
1215,5955.0,1316,16.0
1409,0.0,1317,0.0
3258,0.0,1318,0.0
757,0.0,1319,0.0
871,74.0,1320,6.0
2426,2.0,1321,2.0
154,135.0,1322,8.0
1460,182.0,1323,8.0
2585,89.0,1324,7.0
826,471.0,1325,11.0
1726,1669.0,1326,14.0
2070,2807.0,1327,14.0
3129,1196.0,1328,13.0
3275,326.0,1329,10.0
2375,77.0,1330,7.0
3176,1832.0,1331,14.0
2471,29.0,1332,5.0
2005,68.0,1333,6.0
2888,58.0,1334,6.0
3091,3634.0,1335,15.0
993,604.0,1336,11.0
1721,135.0,1337,8.0
2278,106.0,1338,7.0
2346,3911.0,1339,15.0
2230,265.0,1340,9.0
2857,100.0,1341,7.0
2014,38.0,1342,5.0
237,9948.0,1343,17.0
1308,3864.0,1344,15.0
1925,775.0,1345,12.0
2466,8.0,1346,3.0
2520,1145.0,1347,13.0
2539,226.0,1348,9.0
1710,12.0,1349,4.0
1282,48.0,1350,6.0
3252,93.0,1351,7.0
1487,1430.0,1352,13.0
2663,770.0,1353,12.0
1783,16.0,1354,4.0
3104,5.0,1355,3.0
2953,5.0,1356,3.0
3285,66.0,1357,6.0
29,7.0,1358,3.0
2733,448.0,1359,11.0
3399,280.0,1360,10.0
0,-1.0,1361,-1.0
0,-1.0,1362,-1.0
0,-1.0,1363,-1.0
0,-1.0,1364,-1.0
0,-1.0,1365,-1.0
0,-1.0,1366,-1.0
0,-1.0,1367,-1.0
0,-1.0,1368,-1.0
0,-1.0,1369,-1.0
1513,0.0,1370,0.0
1547,11.0,1371,4.0
873,16.0,1372,4.0
903,90.0,1373,7.0
528,0.0,1374,0.0
2816,0.0,1375,0.0
3213,21.0,1376,4.0
1966,76.0,1377,7.0
2333,281.0,1378,10.0
851,32.0,1379,5.0
236,32.0,1380,5.0
371,12.0,1381,4.0
3336,24.0,1382,5.0
248,152.0,1383,8.0
861,132.0,1384,8.0
989,366.0,1385,10.0
2648,176.0,1386,8.0
2661,20.0,1387,4.0
1150,12.0,1388,4.0
956,194.0,1389,9.0
1910,108.0,1390,7.0
1173,608.0,1391,11.0
3364,346.0,1392,10.0
671,233.0,1393,9.0
2325,235.0,1394,9.0
1179,488.0,1395,11.0
167,1044.0,1396,13.0
758,0.0,1397,0.0
2994,2.0,1398,2.0
3416,1.0,1399,2.0
2327,162.0,1400,8.0
180,117.0,1401,7.0
2036,32.0,1402,5.0
598,55.0,1403,6.0
2752,118.0,1404,7.0
2300,839.0,1405,12.0
3167,2012.0,1406,14.0
2421,515.0,1407,11.0
313,320.0,1408,10.0
1765,314.0,1409,10.0
1894,495.0,1410,11.0
881,242.0,1411,9.0
2007,50.0,1412,6.0
1407,58.0,1413,6.0
2684,6.0,1414,3.0
3228,108.0,1415,7.0
1353,12.0,1416,4.0
3277,73.0,1417,6.0
1771,10.0,1418,4.0
3310,210.0,1419,9.0
1591,552.0,1420,11.0
373,121.0,1421,7.0
1618,4.0,1422,3.0
636,12.0,1423,4.0
2074,92.0,1424,7.0
2863,52.0,1425,6.0
2712,5506.0,1426,16.0
47,9095.0,1427,17.0
933,20.0,1428,4.0
1469,45.0,1429,6.0
56,2427.0,1430,14.0
1887,64.0,1431,6.0
2925,17.0,1432,4.0
2916,19.0,1433,4.0
2682,836.0,1434,12.0
1739,16.0,1435,4.0
1649,242.0,1436,9.0
3347,15.0,1437,4.0
2182,13.0,1438,4.0
1059,109.0,1439,7.0
919,43.0,1440,5.0
0,-1.0,1441,-1.0
0,-1.0,1442,-1.0
0,-1.0,1443,-1.0
0,-1.0,1444,-1.0
0,-1.0,1445,-1.0
0,-1.0,1446,-1.0
0,-1.0,1447,-1.0
0,-1.0,1448,-1.0
0,-1.0,1449,-1.0
2868,0.0,1450,0.0
650,0.0,1451,0.0
985,10.0,1452,4.0
526,75.0,1453,6.0
187,17.0,1454,4.0
2692,18.0,1455,4.0
628,27.0,1456,5.0
2035,47.0,1457,6.0
3149,92.0,1458,7.0
216,100.0,1459,7.0
269,6.0,1460,3.0
362,13.0,1461,4.0
148,900.0,1462,12.0
1066,0.0,1463,0.0
1552,143.0,1464,8.0
1902,115.0,1465,7.0
2727,10.0,1466,4.0
1166,9.0,1467,3.0
4,0.0,1468,0.0
798,7.0,1469,3.0
1328,15.0,1470,4.0
3238,251.0,1471,9.0
1773,0.0,1472,0.0
550,0.0,1473,0.0
134,172.0,1474,8.0
434,407.0,1475,10.0
877,167.0,1476,8.0
1237,48.0,1477,6.0
627,30.0,1478,5.0
328,41.0,1479,5.0
748,42.0,1480,5.0
2716,93.0,1481,7.0
2276,191.0,1482,9.0
2323,76.0,1483,7.0
2587,950.0,1484,12.0
3205,1320.0,1485,13.0
1242,881.0,1486,12.0
113,387.0,1487,10.0
396,405.0,1488,10.0
2042,1252.0,1489,13.0
988,1184.0,1490,13.0
2430,6501.0,1491,16.0
1434,4.0,1492,3.0
548,87.0,1493,7.0
1048,25.0,1494,5.0
178,109.0,1495,7.0
2117,372.0,1496,10.0
246,51.0,1497,6.0
2151,0.0,1498,0.0
2490,0.0,1499,0.0
2078,749.0,1500,12.0
2103,154.0,1501,8.0
183,2.0,1502,2.0
2053,3.0,1503,3.0
1761,159.0,1504,8.0
452,24.0,1505,5.0
3130,2.0,1506,2.0
1089,517.0,1507,11.0
2299,5834.0,1508,16.0
2817,1673.0,1509,14.0
367,3118.0,1510,15.0
437,27.0,1511,5.0
1522,5.0,1512,3.0
764,2287.0,1513,14.0
1694,1864.0,1514,14.0
1848,94.0,1515,7.0
2906,2819.0,1516,15.0
620,105.0,1517,7.0
3204,16.0,1518,4.0
867,98.0,1519,7.0
1456,419.0,1520,10.0
0,-1.0,1521,-1.0
0,-1.0,1522,-1.0
0,-1.0,1523,-1.0
0,-1.0,1524,-1.0
0,-1.0,1525,-1.0
0,-1.0,1526,-1.0
0,-1.0,1527,-1.0
0,-1.0,1528,-1.0
0,-1.0,1529,-1.0
1416,0.0,1530,0.0
465,2.0,1531,2.0
1316,4.0,1532,3.0
2845,4022.0,1533,15.0
2456,61.0,1534,6.0
2717,43.0,1535,5.0
2214,5.0,1536,3.0
1393,17.0,1537,4.0
2194,53.0,1538,6.0
1057,230.0,1539,9.0
3018,37.0,1540,5.0
2096,36.0,1541,5.0
618,33.0,1542,5.0
529,6.0,1543,3.0
3193,221.0,1544,9.0
2552,1519.0,1545,13.0
1715,152.0,1546,8.0
828,38.0,1547,5.0
2584,0.0,1548,0.0
2368,3.0,1549,3.0
1570,0.0,1550,0.0
2514,299.0,1551,10.0
1031,0.0,1552,0.0
1657,10.0,1553,4.0
557,345.0,1554,10.0
1277,331.0,1555,10.0
28,4.0,1556,3.0
1118,4.0,1557,3.0
786,32.0,1558,5.0
3322,0.0,1559,0.0
2903,1.0,1560,2.0
2626,5.0,1561,3.0
325,5983.0,1562,16.0
77,0.0,1563,0.0
2198,421.0,1564,10.0
2607,5572.0,1565,16.0
2261,997.0,1566,13.0
576,995.0,1567,13.0
1172,742.0,1568,12.0
2847,305.0,1569,10.0
1766,3005.0,1570,15.0
2908,1677.0,1571,14.0
2535,97.0,1572,7.0
98,211.0,1573,9.0
1324,1466.0,1574,13.0
1802,429.0,1575,11.0
2707,29.0,1576,5.0
1403,66.0,1577,6.0
2069,2.0,1578,2.0
2706,0.0,1579,0.0
118,173.0,1580,8.0
2837,952.0,1581,12.0
658,140.0,1582,8.0
444,382.0,1583,10.0
2304,145.0,1584,8.0
17,2869.0,1585,15.0
1969,471.0,1586,11.0
1798,1695.0,1587,14.0
3299,8844.0,1588,17.0
2992,5394.0,1589,16.0
83,9866.0,1590,17.0
75,10313.0,1591,17.0
1024,79.0,1592,7.0
2360,808.0,1593,12.0
3002,12887.0,1594,18.0
2387,9244.0,1595,17.0
1876,11.0,1596,4.0
378,175.0,1597,8.0
1565,3083.0,1598,15.0
2371,142.0,1599,8.0
583,9.0,1600,3.0
0,-1.0,1601,-1.0
0,-1.0,1602,-1.0
0,-1.0,1603,-1.0
0,-1.0,1604,-1.0
0,-1.0,1605,-1.0
0,-1.0,1606,-1.0
0,-1.0,1607,-1.0
0,-1.0,1608,-1.0
0,-1.0,1609,-1.0
0,-1.0,1610,-1.0
2087,0.0,1611,0.0
116,1.0,1612,2.0
2196,4.0,1613,3.0
25,0.0,1614,0.0
568,335.0,1615,10.0
2873,98.0,1616,7.0
1898,126.0,1617,8.0
3282,29.0,1618,5.0
1888,120.0,1619,7.0
2645,133.0,1620,8.0
2616,25.0,1621,5.0
1429,1.0,1622,2.0
1778,140.0,1623,8.0
2012,134.0,1624,8.0
879,360.0,1625,10.0
651,1510.0,1626,13.0
3110,266.0,1627,9.0
1704,233.0,1628,9.0
1921,482.0,1629,11.0
1467,109.0,1630,7.0
1190,596.0,1631,11.0
1125,589.0,1632,11.0
1666,561.0,1633,11.0
468,922.0,1634,12.0
1240,192.0,1635,9.0
3243,678.0,1636,12.0
1638,196.0,1637,9.0
3196,149.0,1638,8.0
251,70.0,1639,6.0
1804,832.0,1640,12.0
2385,86.0,1641,7.0
2272,41.0,1642,5.0
1816,67.0,1643,6.0
2524,11136.0,1644,17.0
2233,2767.0,1645,14.0
3357,456.0,1646,11.0
1476,122.0,1647,7.0
1162,375.0,1648,10.0
517,485.0,1649,11.0
1466,5052.0,1650,16.0
2945,4274.0,1651,15.0
1113,81.0,1652,7.0
491,49.0,1653,6.0
868,6135.0,1654,16.0
731,327.0,1655,10.0
3335,110.0,1656,7.0
2827,190.0,1657,9.0
1599,85.0,1658,7.0
1358,41.0,1659,5.0
1990,46.0,1660,6.0
776,500.0,1661,11.0
1831,230.0,1662,9.0
2189,289.0,1663,10.0
1472,138.0,1664,8.0
1274,327.0,1665,10.0
259,303.0,1666,10.0
2820,79.0,1667,7.0
2566,205.0,1668,9.0
3245,1288.0,1669,13.0
1764,5560.0,1670,16.0
2677,205.0,1671,9.0
954,293.0,1672,10.0
918,96.0,1673,7.0
2644,871.0,1674,12.0
2046,18.0,1675,4.0
3062,19.0,1676,4.0
252,2441.0,1677,14.0
3107,48.0,1678,6.0
15,78.0,1679,7.0
3306,0.0,1680,0.0
0,-1.0,1681,-1.0
0,-1.0,1682,-1.0
0,-1.0,1683,-1.0
0,-1.0,1684,-1.0
0,-1.0,1685,-1.0
0,-1.0,1686,-1.0
0,-1.0,1687,-1.0
0,-1.0,1688,-1.0
0,-1.0,1689,-1.0
2395,0.0,1690,0.0
71,19.0,1691,4.0
2422,22.0,1692,4.0
691,5163.0,1693,16.0
142,51.0,1694,6.0
22,155.0,1695,8.0
2292,210.0,1696,9.0
2033,25.0,1697,5.0
1202,0.0,1698,0.0
2215,0.0,1699,0.0
1493,58.0,1700,6.0
938,115.0,1701,7.0
2786,105.0,1702,7.0
12,158.0,1703,8.0
779,52.0,1704,6.0
3034,560.0,1705,11.0
911,274.0,1706,9.0
1683,712.0,1707,12.0
1387,516.0,1708,11.0
2613,1324.0,1709,13.0
1496,742.0,1710,12.0
1482,1197.0,1711,13.0
2241,230.0,1712,9.0
2532,285.0,1713,10.0
1820,816.0,1714,12.0
878,342.0,1715,10.0
506,3589.0,1716,15.0
3011,71.0,1717,6.0
2247,41.0,1718,5.0
2120,433.0,1719,11.0
431,1645.0,1720,13.0
1684,326.0,1721,10.0
2861,2344.0,1722,14.0
536,8791.0,1723,17.0
2882,3001.0,1724,15.0
1235,4476.0,1725,15.0
2521,335.0,1726,10.0
87,453.0,1727,11.0
1745,86.0,1728,7.0
3278,62.0,1729,6.0
347,607.0,1730,11.0
1617,114.0,1731,7.0
2119,114.0,1732,7.0
3170,7.0,1733,3.0
1418,7.0,1734,3.0
436,320.0,1735,10.0
2655,1.0,1736,2.0
3001,101.0,1737,7.0
2575,3295.0,1738,15.0
2207,2.0,1739,2.0
986,0.0,1740,0.0
740,373.0,1741,10.0
1664,224.0,1742,9.0
1554,0.0,1743,0.0
1053,0.0,1744,0.0
827,255.0,1745,9.0
622,3418.0,1746,15.0
240,3389.0,1747,15.0
474,95.0,1748,7.0
2954,1399.0,1749,13.0
460,180.0,1750,8.0
2067,4209.0,1751,15.0
1529,108.0,1752,7.0
3071,1298.0,1753,13.0
322,141.0,1754,8.0
1250,10.0,1755,4.0
1907,0.0,1756,0.0
3124,35.0,1757,5.0
2604,808.0,1758,12.0
2989,7.0,1759,3.0
1867,0.0,1760,0.0
0,-1.0,1761,-1.0
0,-1.0,1762,-1.0
2551,4.0,1763,3.0
3201,5.0,1764,3.0
513,0.0,1765,0.0
2656,3.0,1766,3.0
2136,0.0,1767,0.0
1147,1.0,1768,2.0
1613,4.0,1769,3.0
3010,200.0,1770,9.0
994,0.0,1771,0.0
2852,0.0,1772,0.0
2913,0.0,1773,0.0
1029,2432.0,1774,14.0
2528,2960.0,1775,15.0
2246,28.0,1776,5.0
3359,0.0,1777,0.0
2615,0.0,1778,0.0
212,0.0,1779,0.0
2737,4.0,1780,3.0
2878,98.0,1781,7.0
1321,171.0,1782,8.0
3304,342.0,1783,10.0
3076,165.0,1784,8.0
3208,662.0,1785,12.0
1799,1831.0,1786,14.0
1827,7514.0,1787,17.0
3154,1706.0,1788,14.0
2268,4351.0,1789,15.0
1234,892.0,1790,12.0
3280,1419.0,1791,13.0
1983,368.0,1792,10.0
1248,151.0,1793,8.0
2452,743.0,1794,12.0
271,1100.0,1795,13.0
1367,574.0,1796,11.0
1517,602.0,1797,11.0
1803,356.0,1798,10.0
2889,853.0,1799,12.0
820,910.0,1800,12.0
1825,1592.0,1801,13.0
2743,4271.0,1802,15.0
754,6414.0,1803,16.0
3286,5649.0,1804,16.0
107,1905.0,1805,14.0
1043,1386.0,1806,13.0
1808,64.0,1807,6.0
717,14.0,1808,4.0
593,22.0,1809,4.0
1837,968.0,1810,12.0
101,147.0,1811,8.0
1373,322.0,1812,10.0
1785,7.0,1813,3.0
482,57.0,1814,6.0
2548,179.0,1815,8.0
1498,510.0,1816,11.0
488,8396.0,1817,17.0
238,83.0,1818,7.0
2191,3269.0,1819,15.0
1691,218.0,1820,9.0
244,251.0,1821,9.0
2624,213.0,1822,9.0
266,0.0,1823,0.0
1443,2.0,1824,2.0
769,362.0,1825,10.0
2056,249.0,1826,9.0
643,6675.0,1827,16.0
1412,54.0,1828,6.0
2275,5103.0,1829,16.0
3332,6524.0,1830,16.0
2618,2237.0,1831,14.0
243,939.0,1832,12.0
3232,0.0,1833,0.0
1650,0.0,1834,0.0
3179,22.0,1835,4.0
1503,21.0,1836,4.0
2886,40.0,1837,5.0
1645,84.0,1838,7.0
1344,0.0,1839,0.0
0,-1.0,1840,-1.0
0,-1.0,1841,-1.0
0,-1.0,1842,-1.0
3388,0.0,1843,0.0
2653,5.0,1844,3.0
1942,15.0,1845,4.0
783,0.0,1846,0.0
3114,0.0,1847,0.0
2226,0.0,1848,0.0
3410,85.0,1849,7.0
2683,5.0,1850,3.0
1168,4.0,1851,3.0
2473,0.0,1852,0.0
1781,3.0,1853,3.0
803,7.0,1854,3.0
976,197.0,1855,9.0
1485,0.0,1856,0.0
1211,7.0,1857,3.0
2774,4.0,1858,3.0
260,0.0,1859,0.0
2972,35.0,1860,5.0
1252,123.0,1861,8.0
41,625.0,1862,12.0
2564,100.0,1863,7.0
1026,82.0,1864,7.0
3059,585.0,1865,11.0
734,733.0,1866,12.0
1865,809.0,1867,12.0
1932,1743.0,1868,14.0
2501,2427.0,1869,14.0
3404,1009.0,1870,13.0
1241,888.0,1871,12.0
1185,764.0,1872,12.0
121,484.0,1873,11.0
8,537.0,1874,11.0
751,1009.0,1875,13.0
516,106.0,1876,7.0
856,18.0,1877,4.0
3052,218.0,1878,9.0
714,8686.0,1879,17.0
2611,1489.0,1880,13.0
802,2884.0,1881,15.0
2666,1281.0,1882,13.0
2622,9513.0,1883,17.0
1869,3700.0,1884,15.0
1510,1915.0,1885,14.0
3234,1905.0,1886,14.0
1903,1359.0,1887,13.0
2045,6.0,1888,3.0
289,126.0,1889,8.0
1511,1749.0,1890,14.0
1918,3698.0,1891,15.0
198,2519.0,1892,14.0
2183,4549.0,1893,16.0
3281,39.0,1894,5.0
2529,4714.0,1895,16.0
2077,7042.0,1896,17.0
1042,5470.0,1897,16.0
1824,522.0,1898,11.0
1449,224.0,1899,9.0
1254,2050.0,1900,14.0
2305,2961.0,1901,15.0
858,1481.0,1902,13.0
670,1003.0,1903,13.0
2781,1021.0,1904,13.0
3313,5539.0,1905,16.0
5,752.0,1906,12.0
427,3555.0,1907,15.0
1497,1116.0,1908,13.0
2729,4809.0,1909,16.0
2988,3733.0,1910,15.0
163,193.0,1911,9.0
3311,122.0,1912,7.0
1868,8.0,1913,3.0
2099,1362.0,1914,13.0
157,278.0,1915,9.0
1537,864.0,1916,12.0
3023,119.0,1917,7.0
2498,0.0,1918,0.0
0,-1.0,1919,-1.0
0,-1.0,1920,-1.0
0,-1.0,1921,-1.0
0,-1.0,1922,-1.0
1222,5.0,1923,3.0
1551,12.0,1924,4.0
3192,54.0,1925,6.0
494,0.0,1926,0.0
3166,0.0,1927,0.0
2402,0.0,1928,0.0
3178,12.0,1929,4.0
829,41.0,1930,5.0
2211,6.0,1931,3.0
2023,21.0,1932,4.0
3184,23.0,1933,5.0
571,27.0,1934,5.0
3222,188.0,1935,9.0
2348,0.0,1936,0.0
1916,3.0,1937,3.0
2338,2.0,1938,2.0
2580,0.0,1939,0.0
3303,0.0,1940,0.0
2679,221.0,1941,9.0
2762,94.0,1942,7.0
3025,20.0,1943,4.0
1304,58.0,1944,6.0
2068,4185.0,1945,15.0
222,618.0,1946,11.0
1175,1619.0,1947,13.0
1078,3010.0,1948,15.0
1619,6875.0,1949,16.0
1419,405.0,1950,10.0
1569,410.0,1951,10.0
2637,745.0,1952,12.0
2571,1147.0,1953,13.0
609,734.0,1954,12.0
2896,5975.0,1955,16.0
3063,208.0,1956,9.0
19,10.0,1957,4.0
2016,69.0,1958,6.0
2150,565.0,1959,11.0
470,7659.0,1960,17.0
2231,3517.0,1961,15.0
1160,12861.0,1962,18.0
2253,3338.0,1963,15.0
3159,1436.0,1964,13.0
1985,3462.0,1965,15.0
1702,9878.0,1966,17.0
382,20887.0,1967,18.0
2811,571.0,1968,11.0
1212,62.0,1969,6.0
1607,988.0,1970,13.0
1800,119.0,1971,7.0
2898,3548.0,1972,15.0
2940,5535.0,1973,16.0
1363,46.0,1974,6.0
887,680.0,1975,12.0
682,7922.0,1976,17.0
951,2510.0,1977,14.0
433,210.0,1978,9.0
3216,3124.0,1979,15.0
3156,3545.0,1980,15.0
96,811.0,1981,12.0
1883,595.0,1982,11.0
1159,173.0,1983,8.0
3301,779.0,1984,12.0
1486,2388.0,1985,14.0
363,2364.0,1986,14.0
897,1910.0,1987,14.0
3140,14492.0,1988,18.0
1973,14646.0,1989,18.0
1596,12179.0,1990,17.0
1575,3092.0,1991,15.0
1742,163.0,1992,8.0
1079,57.0,1993,6.0
3082,164.0,1994,8.0
450,3147.0,1995,15.0
1346,909.0,1996,12.0
2415,137.0,1997,8.0
3199,0.0,1998,0.0
0,-1.0,1999,-1.0
0,-1.0,2000,-1.0
0,-1.0,2001,-1.0
0,-1.0,2002,-1.0
544,0.0,2003,0.0
2662,14.0,2004,4.0
1606,52.0,2005,6.0
1730,34.0,2006,5.0
1133,12.0,2007,4.0
1038,46.0,2008,6.0
2206,189.0,2009,9.0
2556,548.0,2010,11.0
422,5432.0,2011,16.0
2949,22.0,2012,4.0
2651,6.0,2013,3.0
946,6.0,2014,3.0
2936,176.0,2015,8.0
3309,10.0,2016,4.0
1305,6.0,2017,3.0
984,0.0,2018,0.0
