FishnetID,FishIdOri,busStation_80_count
757.0,1319,2.0
871.0,1320,1.0
2426.0,1321,0.0
154.0,1322,4.0
1460.0,1323,4.0
2585.0,1324,3.0
826.0,1325,10.0
1726.0,1326,14.0
2070.0,1327,14.0
3129.0,1328,8.0
3275.0,1329,9.0
2375.0,1330,3.0
3176.0,1331,4.0
2471.0,1332,8.0
2005.0,1333,8.0
2888.0,1334,11.0
3091.0,1335,14.0
993.0,1336,13.0
1721.0,1337,7.0
2278.0,1338,3.0
2346.0,1339,2.0
2230.0,1340,8.0
2857.0,1341,1.0
2014.0,1342,2.0
237.0,1343,15.0
1308.0,1344,9.0
1925.0,1345,2.0
2466.0,1346,0.0
2520.0,1347,10.0
2539.0,1348,2.0
1710.0,1349,0.0
1282.0,1350,0.0
3252.0,1351,0.0
1487.0,1352,5.0
2663.0,1353,1.0
1783.0,1354,6.0
3104.0,1355,3.0
2953.0,1356,1.0
3285.0,1357,14.0
29.0,1358,2.0
2733.0,1359,2.0
3399.0,1360,0.0
0.0,1361,0.0
0.0,1362,0.0
0.0,1363,0.0
0.0,1364,0.0
0.0,1365,0.0
0.0,1366,0.0
0.0,1367,0.0
0.0,1368,0.0
0.0,1369,0.0
1513.0,1370,0.0
1547.0,1371,0.0
873.0,1372,2.0
903.0,1373,5.0
528.0,1374,1.0
2816.0,1375,3.0
3213.0,1376,5.0
1966.0,1377,11.0
2333.0,1378,5.0
851.0,1379,8.0
236.0,1380,11.0
371.0,1381,7.0
3336.0,1382,16.0
248.0,1383,10.0
861.0,1384,11.0
989.0,1385,7.0
2648.0,1386,12.0
2661.0,1387,10.0
1150.0,1388,7.0
956.0,1389,7.0
1910.0,1390,2.0
1173.0,1391,5.0
3364.0,1392,3.0
671.0,1393,6.0
2325.0,1394,10.0
1179.0,1395,10.0
167.0,1396,15.0
758.0,1397,0.0
2994.0,1398,0.0
3416.0,1399,0.0
2327.0,1400,2.0
180.0,1401,0.0
2036.0,1402,2.0
598.0,1403,3.0
2752.0,1404,2.0
2300.0,1405,11.0
3167.0,1406,11.0
2421.0,1407,0.0
313.0,1408,4.0
1765.0,1409,2.0
1894.0,1410,5.0
881.0,1411,3.0
2007.0,1412,0.0
1407.0,1413,4.0
2684.0,1414,3.0
3228.0,1415,4.0
1353.0,1416,2.0
3277.0,1417,3.0
1771.0,1418,0.0
3310.0,1419,0.0
1591.0,1420,5.0
373.0,1421,3.0
1618.0,1422,0.0
636.0,1423,0.0
2074.0,1424,1.0
2863.0,1425,6.0
2712.0,1426,8.0
47.0,1427,16.0
933.0,1428,4.0
1469.0,1429,2.0
56.0,1430,2.0
1887.0,1431,2.0
2925.0,1432,2.0
2916.0,1433,4.0
2682.0,1434,3.0
1739.0,1435,3.0
1649.0,1436,7.0
3347.0,1437,6.0
2182.0,1438,4.0
1059.0,1439,2.0
919.0,1440,1.0
0.0,1441,0.0
0.0,1442,0.0
0.0,1443,0.0
0.0,1444,0.0
0.0,1445,0.0
0.0,1446,0.0
0.0,1447,0.0
0.0,1448,0.0
0.0,1449,0.0
2868.0,1450,0.0
650.0,1451,0.0
985.0,1452,4.0
526.0,1453,5.0
187.0,1454,2.0
2692.0,1455,3.0
628.0,1456,2.0
2035.0,1457,5.0
3149.0,1458,4.0
216.0,1459,2.0
269.0,1460,1.0
362.0,1461,5.0
148.0,1462,7.0
1066.0,1463,3.0
1552.0,1464,0.0
1902.0,1465,4.0
2727.0,1466,1.0
1166.0,1467,0.0
4.0,1468,0.0
798.0,1469,1.0
1328.0,1470,0.0
3238.0,1471,2.0
1773.0,1472,0.0
550.0,1473,0.0
134.0,1474,0.0
434.0,1475,4.0
877.0,1476,3.0
1237.0,1477,5.0
627.0,1478,2.0
328.0,1479,1.0
748.0,1480,4.0
2716.0,1481,6.0
2276.0,1482,5.0
2323.0,1483,3.0
2587.0,1484,3.0
3205.0,1485,10.0
1242.0,1486,7.0
113.0,1487,3.0
396.0,1488,2.0
2042.0,1489,3.0
988.0,1490,11.0
2430.0,1491,16.0
1434.0,1492,0.0
548.0,1493,1.0
1048.0,1494,0.0
178.0,1495,2.0
2117.0,1496,0.0
246.0,1497,1.0
2151.0,1498,0.0
2490.0,1499,0.0
2078.0,1500,4.0
2103.0,1501,2.0
183.0,1502,0.0
2053.0,1503,0.0
1761.0,1504,3.0
452.0,1505,1.0
3130.0,1506,0.0
1089.0,1507,6.0
2299.0,1508,5.0
2817.0,1509,3.0
367.0,1510,4.0
437.0,1511,2.0
1522.0,1512,0.0
764.0,1513,7.0
1694.0,1514,0.0
1848.0,1515,7.0
2906.0,1516,7.0
620.0,1517,4.0
3204.0,1518,2.0
867.0,1519,2.0
1456.0,1520,5.0
0.0,1521,0.0
0.0,1522,0.0
0.0,1523,0.0
0.0,1524,0.0
0.0,1525,0.0
0.0,1526,0.0
0.0,1527,0.0
0.0,1528,0.0
0.0,1529,0.0
1416.0,1530,0.0
465.0,1531,0.0
1316.0,1532,3.0
2845.0,1533,5.0
2456.0,1534,2.0
2717.0,1535,3.0
2214.0,1536,3.0
1393.0,1537,9.0
2194.0,1538,2.0
1057.0,1539,0.0
3018.0,1540,1.0
2096.0,1541,2.0
618.0,1542,6.0
529.0,1543,0.0
3193.0,1544,2.0
2552.0,1545,16.0
1715.0,1546,6.0
828.0,1547,2.0
2584.0,1548,0.0
2368.0,1549,2.0
1570.0,1550,0.0
2514.0,1551,2.0
1031.0,1552,0.0
1657.0,1553,2.0
557.0,1554,2.0
1277.0,1555,0.0
28.0,1556,0.0
1118.0,1557,0.0
786.0,1558,0.0
3322.0,1559,0.0
2903.0,1560,1.0
2626.0,1561,1.0
325.0,1562,0.0
77.0,1563,0.0
2198.0,1564,5.0
2607.0,1565,11.0
2261.0,1566,2.0
576.0,1567,5.0
1172.0,1568,3.0
2847.0,1569,0.0
1766.0,1570,10.0
2908.0,1571,8.0
2535.0,1572,4.0
98.0,1573,10.0
1324.0,1574,5.0
1802.0,1575,1.0
2707.0,1576,2.0
1403.0,1577,2.0
2069.0,1578,0.0
2706.0,1579,0.0
118.0,1580,5.0
2837.0,1581,0.0
658.0,1582,0.0
444.0,1583,0.0
2304.0,1584,0.0
17.0,1585,4.0
1969.0,1586,4.0
1798.0,1587,3.0
3299.0,1588,9.0
2992.0,1589,3.0
83.0,1590,6.0
75.0,1591,0.0
1024.0,1592,4.0
2360.0,1593,4.0
3002.0,1594,6.0
2387.0,1595,3.0
1876.0,1596,0.0
378.0,1597,4.0
1565.0,1598,5.0
2371.0,1599,2.0
583.0,1600,0.0
0.0,1601,0.0
0.0,1602,0.0
0.0,1603,0.0
0.0,1604,0.0
0.0,1605,0.0
0.0,1606,0.0
0.0,1607,0.0
0.0,1608,0.0
0.0,1609,0.0
0.0,1610,0.0
2087.0,1611,0.0
116.0,1612,0.0
2196.0,1613,2.0
25.0,1614,1.0
568.0,1615,2.0
2873.0,1616,5.0
1898.0,1617,13.0
3282.0,1618,2.0
1888.0,1619,1.0
2645.0,1620,6.0
2616.0,1621,4.0
1429.0,1622,1.0
1778.0,1623,3.0
2012.0,1624,4.0
879.0,1625,12.0
651.0,1626,3.0
3110.0,1627,7.0
1704.0,1628,7.0
1921.0,1629,7.0
1467.0,1630,2.0
1190.0,1631,4.0
1125.0,1632,1.0
1666.0,1633,4.0
468.0,1634,3.0
1240.0,1635,0.0
3243.0,1636,1.0
1638.0,1637,7.0
3196.0,1638,5.0
251.0,1639,4.0
1804.0,1640,0.0
2385.0,1641,1.0
2272.0,1642,0.0
1816.0,1643,0.0
2524.0,1644,12.0
2233.0,1645,6.0
3357.0,1646,0.0
1476.0,1647,4.0
1162.0,1648,0.0
517.0,1649,0.0
1466.0,1650,8.0
2945.0,1651,4.0
1113.0,1652,4.0
491.0,1653,4.0
868.0,1654,9.0
731.0,1655,1.0
3335.0,1656,3.0
2827.0,1657,4.0
1599.0,1658,5.0
1358.0,1659,1.0
1990.0,1660,2.0
776.0,1661,6.0
1831.0,1662,2.0
2189.0,1663,1.0
1472.0,1664,2.0
1274.0,1665,2.0
259.0,1666,1.0
2820.0,1667,2.0
2566.0,1668,1.0
3245.0,1669,6.0
1764.0,1670,7.0
2677.0,1671,2.0
954.0,1672,1.0
918.0,1673,5.0
2644.0,1674,2.0
2046.0,1675,3.0
3062.0,1676,8.0
252.0,1677,10.0
3107.0,1678,4.0
15.0,1679,1.0
3306.0,1680,0.0
0.0,1681,0.0
0.0,1682,0.0
0.0,1683,0.0
0.0,1684,0.0
0.0,1685,0.0
0.0,1686,0.0
0.0,1687,0.0
0.0,1688,0.0
0.0,1689,0.0
2395.0,1690,0.0
71.0,1691,0.0
2422.0,1692,2.0
691.0,1693,1.0
142.0,1694,5.0
22.0,1695,13.0
2292.0,1696,5.0
2033.0,1697,6.0
1202.0,1698,2.0
2215.0,1699,0.0
1493.0,1700,2.0
938.0,1701,2.0
2786.0,1702,8.0
12.0,1703,6.0
779.0,1704,1.0
3034.0,1705,5.0
911.0,1706,6.0
1683.0,1707,16.0
1387.0,1708,17.0
2613.0,1709,18.0
1496.0,1710,22.0
1482.0,1711,10.0
2241.0,1712,8.0
2532.0,1713,4.0
1820.0,1714,7.0
878.0,1715,1.0
506.0,1716,2.0
3011.0,1717,2.0
2247.0,1718,6.0
2120.0,1719,4.0
431.0,1720,10.0
1684.0,1721,5.0
2861.0,1722,11.0
536.0,1723,13.0
2882.0,1724,13.0
1235.0,1725,12.0
2521.0,1726,5.0
87.0,1727,4.0
1745.0,1728,5.0
3278.0,1729,0.0
347.0,1730,8.0
1617.0,1731,1.0
2119.0,1732,2.0
3170.0,1733,2.0
1418.0,1734,4.0
436.0,1735,2.0
2655.0,1736,0.0
3001.0,1737,4.0
2575.0,1738,5.0
2207.0,1739,2.0
986.0,1740,3.0
740.0,1741,5.0
1664.0,1742,7.0
1554.0,1743,5.0
1053.0,1744,0.0
827.0,1745,0.0
622.0,1746,4.0
240.0,1747,2.0
474.0,1748,3.0
2954.0,1749,7.0
460.0,1750,8.0
2067.0,1751,4.0
1529.0,1752,1.0
3071.0,1753,2.0
322.0,1754,3.0
1250.0,1755,4.0
1907.0,1756,3.0
3124.0,1757,3.0
2604.0,1758,1.0
2989.0,1759,0.0
1867.0,1760,0.0
0.0,1761,0.0
0.0,1762,0.0
2551.0,1763,0.0
3201.0,1764,0.0
513.0,1765,0.0
2656.0,1766,1.0
2136.0,1767,0.0
1147.0,1768,0.0
1613.0,1769,0.0
3010.0,1770,0.0
994.0,1771,0.0
2852.0,1772,1.0
2913.0,1773,2.0
1029.0,1774,3.0
2528.0,1775,5.0
2246.0,1776,3.0
3359.0,1777,1.0
2615.0,1778,0.0
212.0,1779,0.0
2737.0,1780,0.0
2878.0,1781,2.0
1321.0,1782,8.0
3304.0,1783,1.0
3076.0,1784,0.0
3208.0,1785,3.0
1799.0,1786,15.0
1827.0,1787,16.0
3154.0,1788,23.0
2268.0,1789,21.0
1234.0,1790,16.0
3280.0,1791,14.0
1983.0,1792,1.0
1248.0,1793,1.0
2452.0,1794,5.0
271.0,1795,12.0
1367.0,1796,4.0
1517.0,1797,1.0
1803.0,1798,8.0
2889.0,1799,8.0
820.0,1800,6.0
1825.0,1801,11.0
2743.0,1802,13.0
754.0,1803,21.0
3286.0,1804,15.0
107.0,1805,6.0
1043.0,1806,7.0
1808.0,1807,1.0
717.0,1808,1.0
593.0,1809,1.0
1837.0,1810,4.0
101.0,1811,6.0
1373.0,1812,12.0
1785.0,1813,7.0
482.0,1814,3.0
2548.0,1815,1.0
1498.0,1816,14.0
488.0,1817,4.0
238.0,1818,6.0
2191.0,1819,3.0
1691.0,1820,15.0
244.0,1821,3.0
2624.0,1822,2.0
266.0,1823,0.0
1443.0,1824,0.0
769.0,1825,3.0
2056.0,1826,2.0
643.0,1827,3.0
1412.0,1828,2.0
2275.0,1829,4.0
3332.0,1830,13.0
2618.0,1831,0.0
243.0,1832,1.0
3232.0,1833,0.0
1650.0,1834,4.0
3179.0,1835,2.0
1503.0,1836,7.0
2886.0,1837,2.0
1645.0,1838,1.0
1344.0,1839,0.0
0.0,1840,0.0
0.0,1841,0.0
0.0,1842,0.0
3388.0,1843,0.0
2653.0,1844,1.0
1942.0,1845,3.0
783.0,1846,0.0
3114.0,1847,0.0
2226.0,1848,0.0
3410.0,1849,3.0
2683.0,1850,1.0
1168.0,1851,1.0
2473.0,1852,1.0
1781.0,1853,3.0
803.0,1854,3.0
976.0,1855,4.0
1485.0,1856,0.0
1211.0,1857,0.0
2774.0,1858,1.0
260.0,1859,0.0
2972.0,1860,7.0
1252.0,1861,11.0
41.0,1862,9.0
2564.0,1863,4.0
1026.0,1864,9.0
3059.0,1865,10.0
734.0,1866,15.0
1865.0,1867,10.0
1932.0,1868,26.0
2501.0,1869,21.0
3404.0,1870,15.0
1241.0,1871,6.0
1185.0,1872,8.0
121.0,1873,1.0
8.0,1874,4.0
751.0,1875,11.0
516.0,1876,3.0
856.0,1877,1.0
3052.0,1878,3.0
714.0,1879,8.0
2611.0,1880,13.0
802.0,1881,8.0
2666.0,1882,4.0
2622.0,1883,6.0
1869.0,1884,4.0
1510.0,1885,6.0
3234.0,1886,7.0
1903.0,1887,6.0
2045.0,1888,0.0
289.0,1889,5.0
1511.0,1890,10.0
1918.0,1891,5.0
198.0,1892,7.0
2183.0,1893,4.0
3281.0,1894,0.0
2529.0,1895,4.0
2077.0,1896,7.0
1042.0,1897,16.0
1824.0,1898,9.0
1449.0,1899,3.0
1254.0,1900,15.0
2305.0,1901,11.0
858.0,1902,3.0
670.0,1903,2.0
2781.0,1904,10.0
3313.0,1905,9.0
5.0,1906,5.0
427.0,1907,8.0
1497.0,1908,10.0
2729.0,1909,7.0
2988.0,1910,11.0
163.0,1911,11.0
3311.0,1912,7.0
1868.0,1913,1.0
2099.0,1914,2.0
157.0,1915,7.0
1537.0,1916,3.0
3023.0,1917,0.0
2498.0,1918,1.0
0.0,1919,0.0
0.0,1920,0.0
0.0,1921,0.0
0.0,1922,0.0
1222.0,1923,0.0
1551.0,1924,0.0
3192.0,1925,9.0
494.0,1926,0.0
3166.0,1927,0.0
2402.0,1928,1.0
3178.0,1929,5.0
829.0,1930,8.0
2211.0,1931,6.0
2023.0,1932,2.0
3184.0,1933,3.0
571.0,1934,2.0
3222.0,1935,3.0
2348.0,1936,0.0
1916.0,1937,2.0
2338.0,1938,1.0
2580.0,1939,0.0
3303.0,1940,0.0
2679.0,1941,1.0
2762.0,1942,1.0
3025.0,1943,3.0
1304.0,1944,2.0
2068.0,1945,12.0
222.0,1946,13.0
1175.0,1947,17.0
1078.0,1948,18.0
1619.0,1949,16.0
1419.0,1950,10.0
1569.0,1951,4.0
2637.0,1952,4.0
2571.0,1953,7.0
609.0,1954,3.0
2896.0,1955,12.0
3063.0,1956,1.0
19.0,1957,3.0
2016.0,1958,4.0
2150.0,1959,2.0
470.0,1960,9.0
2231.0,1961,10.0
1160.0,1962,10.0
2253.0,1963,11.0
3159.0,1964,5.0
1985.0,1965,7.0
1702.0,1966,11.0
382.0,1967,12.0
2811.0,1968,2.0
1212.0,1969,5.0
1607.0,1970,11.0
1800.0,1971,3.0
2898.0,1972,25.0
2940.0,1973,4.0
1363.0,1974,1.0
887.0,1975,3.0
682.0,1976,8.0
951.0,1977,6.0
433.0,1978,0.0
3216.0,1979,0.0
3156.0,1980,4.0
96.0,1981,10.0
1883.0,1982,2.0
1159.0,1983,0.0
3301.0,1984,0.0
1486.0,1985,3.0
363.0,1986,9.0
897.0,1987,9.0
3140.0,1988,32.0
1973.0,1989,38.0
1596.0,1990,28.0
1575.0,1991,13.0
1742.0,1992,4.0
1079.0,1993,8.0
3082.0,1994,4.0
450.0,1995,5.0
1346.0,1996,3.0
2415.0,1997,2.0
3199.0,1998,0.0
0.0,1999,0.0
0.0,2000,0.0
0.0,2001,0.0
0.0,2002,0.0
544.0,2003,0.0
2662.0,2004,0.0
1606.0,2005,6.0
1730.0,2006,0.0
1133.0,2007,2.0
1038.0,2008,2.0
2206.0,2009,7.0
2556.0,2010,3.0
422.0,2011,2.0
2949.0,2012,1.0
2651.0,2013,1.0
946.0,2014,2.0
2936.0,2015,2.0
3309.0,2016,1.0
1305.0,2017,3.0
984.0,2018,0.0
1311.0,2019,1.0
1642.0,2020,1.0
1636.0,2021,0.0
537.0,2022,2.0
2961.0,2023,6.0
1207.0,2024,1.0
1027.0,2025,2.0
854.0,2026,4.0
498.0,2027,2.0
1794.0,2028,4.0
2545.0,2029,13.0
2841.0,2030,4.0
1181.0,2031,10.0
2918.0,2032,2.0
2055.0,2033,9.0
1604.0,2034,6.0
2800.0,2035,18.0
2787.0,2036,10.0
355.0,2037,8.0
3406.0,2038,3.0
3221.0,2039,2.0
523.0,2040,3.0
561.0,2041,14.0
2455.0,2042,8.0
2793.0,2043,3.0
1548.0,2044,5.0
1261.0,2045,7.0
859.0,2046,3.0
1856.0,2047,1.0
1862.0,2048,2.0
2522.0,2049,9.0
1716.0,2050,15.0
1972.0,2051,8.0
1643.0,2052,19.0
288.0,2053,4.0
1002.0,2054,1.0
1532.0,2055,2.0
2089.0,2056,11.0
366.0,2057,2.0
3074.0,2058,5.0
2264.0,2059,0.0
2488.0,2060,4.0
417.0,2061,2.0
2248.0,2062,0.0
3323.0,2063,4.0
2417.0,2064,2.0
531.0,2065,0.0
90.0,2066,6.0
814.0,2067,4.0
3294.0,2068,16.0
2386.0,2069,7.0
3131.0,2070,21.0
490.0,2071,9.0
1247.0,2072,8.0
2161.0,2073,3.0
2295.0,2074,9.0
1961.0,2075,4.0
292.0,2076,2.0
2351.0,2077,0.0
0.0,2078,0.0
0.0,2079,0.0
0.0,2080,0.0
0.0,2081,0.0
0.0,2082,0.0
3369.0,2083,0.0
1882.0,2084,2.0
1479.0,2085,7.0
2785.0,2086,1.0
2474.0,2087,1.0
2884.0,2088,8.0
2996.0,2089,2.0
948.0,2090,4.0
2691.0,2091,0.0
922.0,2092,0.0
1045.0,2093,4.0
1301.0,2094,1.0
2670.0,2095,5.0
2701.0,2096,5.0
3226.0,2097,7.0
1705.0,2098,1.0
1116.0,2099,2.0
2638.0,2100,4.0
629.0,2101,5.0
555.0,2102,12.0
150.0,2103,0.0
1189.0,2104,0.0
162.0,2105,3.0
2155.0,2106,2.0
3054.0,2107,1.0
343.0,2108,5.0
390.0,2109,3.0
1090.0,2110,4.0
1540.0,2111,5.0
2696.0,2112,4.0
2508.0,2113,3.0
2032.0,2114,3.0
2255.0,2115,6.0
1959.0,2116,10.0
705.0,2117,16.0
2362.0,2118,8.0
1098.0,2119,4.0
1669.0,2120,6.0
476.0,2121,2.0
1488.0,2122,17.0
1475.0,2123,8.0
2935.0,2124,5.0
389.0,2125,2.0
3174.0,2126,5.0
799.0,2127,0.0
1814.0,2128,4.0
2931.0,2129,25.0
908.0,2130,18.0
3383.0,2131,9.0
540.0,2132,8.0
2838.0,2133,6.0
1025.0,2134,1.0
932.0,2135,0.0
2818.0,2136,9.0
2306.0,2137,19.0
2105.0,2138,6.0
2145.0,2139,3.0
1096.0,2140,3.0
117.0,2141,4.0
3206.0,2142,0.0
3055.0,2143,0.0
2824.0,2144,4.0
2832.0,2145,2.0
1296.0,2146,4.0
722.0,2147,6.0
2860.0,2148,2.0
1844.0,2149,5.0
200.0,2150,4.0
67.0,2151,5.0
1257.0,2152,2.0
1151.0,2153,7.0
2200.0,2154,6.0
3259.0,2155,5.0
423.0,2156,1.0
0.0,2157,0.0
0.0,2158,0.0
0.0,2159,0.0
0.0,2160,0.0
0.0,2161,0.0
3225.0,2162,0.0
1752.0,2163,0.0
111.0,2164,2.0
330.0,2165,0.0
3390.0,2166,0.0
2006.0,2167,0.0
792.0,2168,0.0
3217.0,2169,1.0
2288.0,2170,1.0
429.0,2171,0.0
1697.0,2172,0.0
2675.0,2173,0.0
1020.0,2174,0.0
2085.0,2175,3.0
1509.0,2176,1.0
100.0,2177,2.0
3203.0,2178,2.0
102.0,2179,0.0
1033.0,2180,0.0
869.0,2181,3.0
2964.0,2182,2.0
2107.0,2183,3.0
267.0,2184,11.0
230.0,2185,0.0
449.0,2186,10.0
263.0,2187,5.0
2554.0,2188,5.0
1828.0,2189,6.0
1405.0,2190,6.0
1011.0,2191,10.0
1290.0,2192,10.0
1288.0,2193,11.0
412.0,2194,4.0
1801.0,2195,4.0
2227.0,2196,0.0
781.0,2197,14.0
152.0,2198,8.0
298.0,2199,6.0
1101.0,2200,4.0
3240.0,2201,11.0
1225.0,2202,6.0
3032.0,2203,23.0
855.0,2204,7.0
480.0,2205,4.0
841.0,2206,7.0
2495.0,2207,3.0
950.0,2208,10.0
1829.0,2209,20.0
1003.0,2210,12.0
563.0,2211,10.0
1206.0,2212,6.0
1453.0,2213,5.0
456.0,2214,3.0
1615.0,2215,6.0
808.0,2216,28.0
1577.0,2217,16.0
401.0,2218,1.0
3120.0,2219,1.0
2051.0,2220,5.0
3145.0,2221,3.0
3190.0,2222,2.0
637.0,2223,2.0
3090.0,2224,0.0
2642.0,2225,7.0
2097.0,2226,2.0
2170.0,2227,6.0
514.0,2228,2.0
1428.0,2229,5.0
1484.0,2230,2.0
2239.0,2231,2.0
584.0,2232,1.0
214.0,2233,7.0
2823.0,2234,1.0
2199.0,2235,4.0
493.0,2236,0.0
0.0,2237,0.0
0.0,2238,0.0
0.0,2239,0.0
0.0,2240,0.0
2205.0,2241,0.0
1946.0,2242,0.0
245.0,2243,0.0
235.0,2244,3.0
2709.0,2245,4.0
2887.0,2246,0.0
1962.0,2247,0.0
2158.0,2248,0.0
2072.0,2249,0.0
1180.0,2250,0.0
1019.0,2251,1.0
173.0,2252,1.0
3396.0,2253,2.0
1359.0,2254,3.0
1329.0,2255,11.0
1483.0,2256,7.0
1067.0,2257,2.0
2541.0,2258,2.0
3016.0,2259,0.0
177.0,2260,0.0
1625.0,2261,2.0
1017.0,2262,5.0
1499.0,2263,2.0
971.0,2264,9.0
2676.0,2265,10.0
1544.0,2266,3.0
1677.0,2267,1.0
132.0,2268,2.0
277.0,2269,17.0
791.0,2270,13.0
2347.0,2271,11.0
466.0,2272,6.0
1022.0,2273,6.0
1960.0,2274,3.0
3350.0,2275,11.0
909.0,2276,3.0
2322.0,2277,6.0
591.0,2278,10.0
319.0,2279,11.0
155.0,2280,10.0
3202.0,2281,15.0
1934.0,2282,12.0
2350.0,2283,4.0
1454.0,2284,6.0
2723.0,2285,5.0
1356.0,2286,8.0
2533.0,2287,5.0
282.0,2288,6.0
601.0,2289,4.0
3218.0,2290,15.0
1980.0,2291,4.0
2769.0,2292,10.0
55.0,2293,3.0
844.0,2294,5.0
2192.0,2295,14.0
942.0,2296,18.0
1394.0,2297,10.0
2028.0,2298,11.0
663.0,2299,8.0
2617.0,2300,6.0
3290.0,2301,6.0
2442.0,2302,7.0
2418.0,2303,2.0
3126.0,2304,3.0
1126.0,2305,5.0
190.0,2306,0.0
3363.0,2307,2.0
2041.0,2308,6.0
1588.0,2309,14.0
1266.0,2310,5.0
545.0,2311,2.0
3223.0,2312,0.0
727.0,2313,2.0
2959.0,2314,2.0
1415.0,2315,0.0
0.0,2316,0.0
0.0,2317,0.0
0.0,2318,0.0
0.0,2319,0.0
0.0,2320,0.0
1273.0,2321,1.0
1408.0,2322,6.0
443.0,2323,7.0
2237.0,2324,8.0
3123.0,2325,14.0
442.0,2326,3.0
1094.0,2327,1.0
2680.0,2328,0.0
804.0,2329,0.0
1414.0,2330,0.0
2569.0,2331,0.0
2381.0,2332,1.0
1183.0,2333,0.0
1933.0,2334,7.0
2650.0,2335,5.0
773.0,2336,4.0
3224.0,2337,3.0
2172.0,2338,1.0
2174.0,2339,2.0
1789.0,2340,3.0
2130.0,2341,5.0
1734.0,2342,4.0
1464.0,2343,5.0
2433.0,2344,1.0
3182.0,2345,1.0
645.0,2346,2.0
1294.0,2347,6.0
2579.0,2348,4.0
796.0,2349,11.0
982.0,2350,20.0
2390.0,2351,30.0
863.0,2352,32.0
2768.0,2353,13.0
1228.0,2354,1.0
2021.0,2355,3.0
2361.0,2356,14.0
3051.0,2357,15.0
2373.0,2358,2.0
1439.0,2359,12.0
2598.0,2360,23.0
3379.0,2361,13.0
2899.0,2362,20.0
3146.0,2363,10.0
3028.0,2364,10.0
2176.0,2365,7.0
1717.0,2366,18.0
1000.0,2367,0.0
1546.0,2368,8.0
3255.0,2369,9.0
2596.0,2370,5.0
2383.0,2371,4.0
1767.0,2372,3.0
1262.0,2373,4.0
1600.0,2374,6.0
1759.0,2375,30.0
1191.0,2376,15.0
2718.0,2377,12.0
2760.0,2378,9.0
3155.0,2379,6.0
1140.0,2380,5.0
3392.0,2381,3.0
1679.0,2382,7.0
1249.0,2383,2.0
2142.0,2384,7.0
1901.0,2385,3.0
2744.0,2386,5.0
1219.0,2387,3.0
1167.0,2388,10.0
333.0,2389,12.0
3267.0,2390,11.0
612.0,2391,2.0
716.0,2392,0.0
2835.0,2393,0.0
317.0,2394,0.0
0.0,2395,0.0
0.0,2396,0.0
0.0,2397,0.0
0.0,2398,0.0
0.0,2399,0.0
0.0,2400,0.0
0.0,2401,0.0
2133.0,2402,0.0
504.0,2403,3.0
1681.0,2404,0.0
1733.0,2405,0.0
535.0,2406,0.0
732.0,2407,0.0
1501.0,2408,0.0
446.0,2409,0.0
2406.0,2410,0.0
967.0,2411,0.0
763.0,2412,0.0
928.0,2413,0.0
1210.0,2414,10.0
2854.0,2415,1.0
1772.0,2416,2.0
1574.0,2417,2.0
573.0,2418,4.0
2314.0,2419,8.0
522.0,2420,9.0
2315.0,2421,8.0
3314.0,2422,0.0
2977.0,2423,3.0
991.0,2424,3.0
2270.0,2425,0.0
3210.0,2426,2.0
2814.0,2427,6.0
2658.0,2428,5.0
2608.0,2429,2.0
108.0,2430,3.0
1106.0,2431,3.0
2382.0,2432,8.0
1668.0,2433,5.0
358.0,2434,13.0
30.0,2435,13.0
3400.0,2436,29.0
1849.0,2437,5.0
830.0,2438,8.0
2404.0,2439,11.0
2132.0,2440,8.0
708.0,2441,15.0
693.0,2442,19.0
2391.0,2443,21.0
2467.0,2444,17.0
110.0,2445,11.0
2849.0,2446,4.0
2866.0,2447,2.0
307.0,2448,1.0
1523.0,2449,6.0
1951.0,2450,14.0
2555.0,2451,5.0
1939.0,2452,7.0
3266.0,2453,5.0
1639.0,2454,5.0
171.0,2455,14.0
351.0,2456,9.0
3325.0,2457,14.0
122.0,2458,9.0
124.0,2459,5.0
835.0,2460,2.0
3293.0,2461,2.0
2143.0,2462,6.0
702.0,2463,6.0
380.0,2464,5.0
68.0,2465,1.0
2476.0,2466,5.0
1830.0,2467,3.0
2510.0,2468,5.0
2867.0,2469,5.0
2563.0,2470,5.0
97.0,2471,1.0
1251.0,2472,0.0
481.0,2473,0.0
81.0,2474,0.0
0.0,2475,0.0
0.0,2476,0.0
0.0,2477,0.0
0.0,2478,0.0
0.0,2479,0.0
0.0,2480,0.0
0.0,2481,0.0
0.0,2482,0.0
0.0,2483,0.0
0.0,2484,0.0
0.0,2485,0.0
0.0,2486,0.0
0.0,2487,0.0
2224.0,2488,0.0
0.0,2489,0.0
0.0,2490,0.0
0.0,2491,0.0
303.0,2492,0.0
461.0,2493,0.0
0.0,2494,0.0
2690.0,2495,2.0
1846.0,2496,2.0
1584.0,2497,0.0
2805.0,2498,11.0
191.0,2499,12.0
2776.0,2500,28.0
72.0,2501,20.0
3289.0,2502,15.0
747.0,2503,15.0
2095.0,2504,10.0
2969.0,2505,5.0
2779.0,2506,10.0
2188.0,2507,2.0
907.0,2508,3.0
3041.0,2509,3.0
1654.0,2510,0.0
3268.0,2511,0.0
997.0,2512,4.0
1807.0,2513,7.0
2568.0,2514,13.0
1216.0,2515,19.0
1209.0,2516,13.0
104.0,2517,6.0
